date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:17:42	84626/84626	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:38%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index789b.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
09:17:43	7317/7317	---M--	200	added ('OK')	image/jpeg	etag:%22805177a07a9d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/images.jpg	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/images.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
09:17:50	2688/2688	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:17:46%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=cbe15170-b8a4-4d8d-a0e4-86b794a836ea	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource823b.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
09:17:52	34988/34988	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:49%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=fd0c4c9e-429c-4e2e-a19d-4236dd56945a	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index7c70.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
09:17:54	53287/53287	---M--	200	added ('OK')	image/png	etag:%22a9cc51287198d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/ss01.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/ss01.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
09:17:57	100626/100626	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:54%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/indexd478.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
09:17:58	2735/2735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:17:54%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=ffc32bef-22d4-4b64-8785-185b494b1a1c	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource70d8.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
09:17:59	53029/53029	---M--	200	added ('OK')	image/png	etag:%2261985fb7298d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/SS02.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/SS02.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
09:17:59	2691/2691	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:17:57%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=bd120f69-db29-4ba7-aa60-eb230d373ac9	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource59dc.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a)
09:18:07	225840/225840	---M--	200	added ('OK')	application/pdf	etag:%22c2d1980a143d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Docs/SubDomain/icsse2017/ICSSE%202017%20call%20for%20papers%20final.pdf	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/Docs/SubDomain/icsse2017/ICSSE%202017%20call%20for%20papers%20final.pdf	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
09:18:12	87824/87824	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:18:08%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/indexa8ef.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a)
09:18:13	35005/35005	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:18:07%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=a00b00cc-8531-426e-b305-00ced720720e	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/indexeacd.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a)
09:18:15	35000/35000	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:18:10%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=e821c7c7-f850-4ca3-bb37-fb63721e8d83	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index547f.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
09:18:15	70220/70220	---M--	200	added ('OK')	image/jpeg	etag:%22719ea404880d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/RUDAS_03.JPG	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/RUDAS_03.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
09:18:19	2742/2742	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:18:16%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=637fbc90-4ed2-47e4-89e4-c0a0bc3fb684	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcedb99.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
09:18:20	89202/89202	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:18:15%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=be204435-0615-4fc3-aa86-392d871decc8	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index6b73.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
09:18:20	2842/2842	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:18:17%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=08fcb608-c466-400c-887e-27e70d11b2e8	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource2adc.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
09:18:23	36152/36152	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:18:18%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=e227a1b0-fc7e-410b-bab0-0ffb9a65fe90	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/indexee2e.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
09:18:23	3440/3440	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=n773PcR3J7_A1FPJ_SBOgAWw00qlZ-r8wklKETcBl3VtZAeGN71aKhLnQ70ode3bnQFkMz-BdVFMSuOci3DLRghk7PKZ-TCsZPwTySkxW7GEwZv5sSWPRYaW_pYKaAqIE8snrjXcqwJ6w2UIc2exScyRr7Q1&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource1fbe.css	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
09:18:24	3566/3566	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource9ac1.css	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
09:18:26	74942/74942	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:18:20%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index84ba.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
09:18:29	51032/51032	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202015%2016:53:44%20GMT	https://www.sfu.ca/content/sfu/engineering/faculty-and-staff/faculty/ljiljana_trajkovic/jcr:content/main_content/image.img.2000.high.jpg/1420563224913.jpg	F:/WEB/cloud/Cloud/www.sfu.ca/content/sfu/engineering/faculty-and-staff/faculty/ljiljana_trajkovic/jcr_content/main_content/image.img.2000.high.jpg/1420563224913.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
09:18:30	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:18:25%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=3af2fa01-2645-4516-a65a-67bfec768e13	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage37b3.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
09:18:31	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:18:26%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=bc474489-26ce-4997-a1c0-b37dce27b202	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage07ea.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
09:18:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:18:32%20GMT	http://icsse2017.hcmute.edu.vn/wjwang@ee.ncu.edu.tw	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/wjwang@ee.ncu.edu.6d.delayed	(from http://icsse2017.hcmute.edu.vn/?ArticleId=3af2fa01-2645-4516-a65a-67bfec768e13)
09:18:35	2777/2777	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:18:32%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=9331537b-bcb4-47c9-beef-4af256066389	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcedc3b.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=3af2fa01-2645-4516-a65a-67bfec768e13)
09:18:37	548967/548967	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2015%20Mar%202011%2000:00:00%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3addbfcb67	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource82d2.js	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
09:18:39	2947/2947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:18:36%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=92aedcfb-4152-4f91-bed6-ad95feb343de	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource7e85.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=bc474489-26ce-4997-a1c0-b37dce27b202)
09:18:40	100652/100652	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:18:37%20GMT	http://icsse2017.hcmute.edu.vn/ArticleId/945864b5-165f-45a3-8e75-a9ba5ac1f9ef/	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/ArticleId/945864b5-165f-45a3-8e75-a9ba5ac1f9ef/index.html	(from http://icsse2017.hcmute.edu.vn/?ArticleId=bc474489-26ce-4997-a1c0-b37dce27b202)
09:18:41	2669/2669	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:18:37%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=3369efd5-e8f0-4460-a7f0-cdc7b7f84910	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource9865.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=f796f938-0681-4d25-b47e-6bcd24536152)
09:18:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:18:39%20GMT	http://icsse2017.hcmute.edu.vn/AppleWebKit/	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/AppleWebKit/index.html	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41)
09:18:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:18:41%20GMT	http://icsse2017.hcmute.edu.vn/Firefox/	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Firefox/index.html	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41)
09:18:45	3601/3601	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=r95gzcSc3Vxir92fDUHFhROxRXO8Mn-2iJpdMsKPnCtTbVZK9NfaASFgFu9hsdM725xk7WJ2jYuW-duHwByA4wR4KaQ9W-IvtSiElHlqses6D-WRi09Z_kT3m4NI1mM0d7_-PEyfhaUJSoR7Y9_3EdvRQWyVpO5iqAx2EjJWKEPhbq5l0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourceb5f0.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
09:18:51	33348/33348	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourceb13f.css	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:18:54	20859/20859	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=xUjLIYv5RC122VT_bPYKmXmp_YtibMXYE8PVviBM54aifJgyIEbuRBZeA2216XQFqI_sP0pq6oYCn3BBgLc7APsKJAT610LyXAif4fTnDIxIcuZurYH4XIGY_RKV2k7fAtTqLDAJyqk4jkx4hI-_qn0p2SfqDM0EQv3g9afDpLUnhulX0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourcea59b.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
09:18:55	3704/3704	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=u4mNqXaSpFmo1aeyRlaOzlJ4srhulxk4tABR9mHeISMkeHn1kRb8zi1eTVdipWhxpDDZBwNd2xwAGCqoYyDZPvjtr6mMExO26rkPKGSmTjw8HTYJrRtjImJucretkFJ_TLvnkFa8ez1Qz7-5U7tbLztI4qOsFddu5OjCSsTbFGe8nVsO0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource1f36.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
09:18:56	179161/179161	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:18:31%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=f796f938-0681-4d25-b47e-6bcd24536152	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage0336.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
09:18:56	3318/3318	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=dQfUOhOteUTQoBJcAxB1bnyBxPH5Gu2rxjFE3s2YTwlpn86aguSUMrAUvaxuShJj-CuXx0UQyp737GdyjwWFIeAZWN0ZavenCz_IoitKwMOwUegPPW0SFzSre9izjvJ5uDlLE1oVdiNjgcAGXLmO1Xu3uh81&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource91a3.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
09:18:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:18:55%20GMT	http://icsse2017.hcmute.edu.vn/ImageManager	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/ImageManager.76.delayed	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3a11e117d7%3adc7e0bd%3a1569bb5f%3a63b115ed%3a30f1f089)
09:18:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:18:55%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.SpellCheckHandler.axd	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.SpellCheckHandler.77.delayed	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3a11e117d7%3adc7e0bd%3a1569bb5f%3a63b115ed%3a30f1f089)
09:18:59	45850/45850	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=KyxrbZImR2kkxopIh_o3phdbgivdsgs3sWJRssg6PfhQQqKKensMo6odrMo9jIVGZGSLqJU1Ke8cTHdTaEXCtr5cmS7Ltvh-M9waUxT18pPUSC6T6-WTcCoNYgEoPRGFPTlAFRuU56pi283VTOAYNMStXY54S3qtcI-bS1pEm2zIsz_b0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource48fa.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
09:19:00	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:18:56%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=f9111384-c9ad-46ac-ba10-037bf3d691a4	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage275d.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=07cabf23-9b06-4682-a475-e20690f532ba)
09:19:02	2699/2699	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:18:59%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=9ba566b7-e460-4660-99bc-103b01b4df0a	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource3072.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:19:12	2783/2783	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:19:10%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=95dcab23-07c9-4407-b5ae-fbfa816202f0	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource7714.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
09:19:12	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:19:06%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=c8018710-9562-44c6-bef0-2a0f22e73f6b	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImagefd66.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=e854dada-5ce1-4f57-91bf-50c720de96ef)
